,pred,pred_high,pred_low,dif4,sigma_dif4,dif4_high,dif4_low,dif4_median,match4,sigma_match4,match4_high,match4_low,match4_median,spectrum4
416,27.916780050986063,4.581615888569597,36.664557857753,780.8091057130514,53.98556997886119,771.9798528488134,804.4542838829506,797.6517136939258,28.275050210578954,53.9881601296198,4.62959483532867,37.10402586946579,11.432165024353445,809.0838787182793
417,27.363930425542115,4.495809260835203,35.7188991798465,784.3718847980135,53.26736115394141,775.9680358649985,807.5321578285132,800.9224214075944,27.713741324061413,53.268566662492674,4.5533392765848175,36.11746124009956,11.163075697503672,812.0854971050978
418,26.823599330182546,4.429385007819212,34.67872676755312,781.8541158231869,52.5571271880564,773.8514459908278,804.5396664548148,798.1141376022413,27.16518873287886,52.5574369572694,4.4796049488629555,35.167825412850036,10.90513380143649,809.0192714036777
419,26.295450072433322,4.3624401249738645,33.55558902594196,773.5843323526194,51.85464454598191,765.9615536573568,795.805069232875,789.5544803984847,26.629050169428307,51.85464454598191,4.4083132891727885,34.25182886469105,10.65890212356317,800.2133825220478
420,25.779165063943683,4.293086229023259,32.573613620859874,761.9008897736087,51.16007147634807,754.6367147898311,783.6665633793641,777.5809383993483,26.104994514092763,51.16007147634807,4.33932090833749,33.369169497870374,10.424945888353179,788.0058842877015
421,25.27442598636418,4.229337293156865,31.718117972896852,749.5928613745068,50.473608058105334,742.6633239405683,770.9131320153035,764.982144465444,25.59270170446427,50.47360805810533,4.272431063667671,32.52223913840285,10.203418613527075,775.1855630789712
422,24.780935611052296,4.172019140601976,30.78656250575367,739.6739768633146,49.79515268153222,733.0504365644715,760.5584250090104,754.7717834218292,25.09186235020784,49.795152681532215,4.207414204511968,31.715402649051,9.994055791693064,764.7658392135224
423,24.298392174140364,4.108060420635922,30.198786758069915,735.16368878003,49.1246116913708,728.8139113364459,755.6218013461162,749.9696093709904,24.60217705271562,49.1246116913708,4.144064486629675,30.951954496299848,9.796256461755373,759.7658658327457
424,23.82651914306369,4.045404315890457,29.62667461659073,737.8277238475396,48.46189917773996,731.7201435684786,757.8688090007854,752.3419373737348,24.123355869887995,48.46189917773995,4.082270716642258,30.23093614894909,9.60914234369286,761.9510797174277
425,23.36503615567424,3.978083069734708,29.06750475077439,747.5142857308745,47.80693669581564,741.6216590962619,767.1473746753801,761.7378887981755,23.655118028836874,47.80693669581564,4.022029084331236,29.54774466344945,9.431514961535811,771.1694037597113
426,22.913679387730518,3.92560090958692,28.497904620955854,763.9947460691842,47.15965298151772,758.2966802982621,783.2285696997317,777.9300953627935,23.19719165607053,47.15965298151772,3.9633680255230774,28.89525742699274,9.261842362461232,787.1919377252548
427,22.47220610308088,3.868321966027049,27.96931104546337,786.1018771305481,46.51998356667985,780.5867448325848,804.9448768938648,799.7528091574876,22.74931350284347,46.51998356667984,3.9063137395267895,28.26444580080684,9.098381475904016,808.8511906333916
428,22.04035954884962,3.81270700746691,27.465026660437204,812.3609062740766,45.887870388047745,807.0261667807042,830.8211698869251,825.7327988021234,22.311228684685343,45.887870388047745,3.8509650718368365,27.645968178057664,8.939336156638472,834.672134958762
429,21.617891653777107,3.759513976583997,26.954863637597512,840.6333759090827,45.26326144953478,835.4840605547365,858.7186090681557,853.7330435738029,21.882690434728218,45.263261449534774,3.797457275655236,27.032005789074276,8.78302277000784,862.5160663438108
430,21.204566152210624,3.708942562843092,26.383402651440115,867.5373704267506,44.64611044249283,862.5826388001633,885.2549613546623,880.3728543796002,21.46345987940884,44.64611044249283,3.7458689514972505,26.41819150599615,8.627975926559284,889.0008303061594
431,20.80016001055538,3.6598800549328696,25.57291573937264,891.129063533536,44.03637629945789,886.3780343472197,908.4861252225958,903.7093188804851,21.053305819384235,44.036376299457885,3.6962441303245073,25.80433500570063,8.47305047243528,912.1823693529203
432,20.40445097932298,3.6122699689648217,24.666480322147727,910.2135542213216,43.434022782043755,905.6720874562922,927.2169414188163,922.5479661171341,20.652004524743738,43.43402278204375,3.648617327249142,25.193471289773314,8.317592628931262,930.8655587460654
433,20.01723432085224,3.5660598845513984,24.13775893027386,923.4624515289227,42.83901807539898,919.1305790080849,940.1188012774955,935.5601685965878,20.259339533968472,42.83901807539898,3.602989785395775,24.59121205480639,8.161622466303381,943.7217910628913
434,19.63830119100843,3.5235297251291477,23.49118072702109,930.1904907023945,42.251334366792996,926.0609314759888,946.5062698136126,942.0597436662711,19.875101460969653,42.251334366792996,3.559322349751853,24.004660687375655,8.005848497093272,950.0655921633643
435,19.26745573252341,3.4889063226381314,22.829464402115637,931.2543198847715,41.670947410262286,927.3125383449632,947.2358779921533,942.9020522635489,19.499087801139382,41.670947410262286,3.5175296937578793,23.44086934094797,7.8513554223622775,950.7534076859112
436,18.904505844181735,3.4551176198082083,22.307375752207182,928.7495789664159,41.0978360883478,924.9749241513712,944.4031951026135,940.1813981349412,19.13110272544163,41.0978360883478,3.4774865892443603,22.90575754048673,7.699283556916779,947.880681691858
437,18.549268303851463,3.4142558483544208,21.846331222358074,926.111272132048,40.53198197160484,922.4791953848577,941.4432118664081,937.3315444885063,18.770957025645508,40.53198197160484,3.4390172912858605,22.403033772836245,7.5506846691876195,944.8822291576939
438,18.20156298883956,3.3718354836626583,21.5260146518468,926.8754894024275,39.97336895591968,923.3603931022956,941.8920648440926,937.8875484226937,18.418468161189764,39.97336895591968,3.4018927195252746,21.93356446132223,7.4064091409240635,945.2939575636178
439,17.86121751473653,3.3387746719778177,21.211505569423593,933.7651881530664,39.42198324515719,930.3434809361522,948.472777609288,944.5715892072557,18.07346023391676,39.4219832451572,3.365870777695732,21.49516745083146,7.267059179728017,951.8386483869838
440,17.528064992873187,3.310008889384441,20.817948015577077,949.623880018516,38.87781319643278,946.2767767807809,964.0289286697421,960.226695002044,17.735763796499104,38.87781319643278,3.3307151452735164,21.082867034234614,7.1329488129714544,967.3596438150156
441,17.20194191745711,3.281964947876136,20.441737160357253,976.136501829845,38.34084884492936,972.8520238573202,990.2455045636432,986.5376626915042,17.405215458492485,38.34084884492936,3.2962127246949975,20.689693431017815,7.004054596833844,993.5417172883381
442,16.882691833626083,3.2505377282446157,20.148670629615935,1012.9123290731341,37.81108139471257,1009.6856255199416,1026.731795497949,1023.1139149618369,17.081657353470494,37.81108139471258,3.2621909286562323,20.308360906663445,6.88007146476807,1029.993986426605
443,16.57016141985316,3.213643411006557,19.860782576534028,1058.6584025424502,37.28850270235378,1055.4902624482584,1072.194806187766,1068.6628384511364,16.76493658834768,37.28850270235378,3.228532943032315,19.93307668253992,6.760500679661934,1075.4233391307985
444,16.264204405350693,3.1778099037177,19.48509618227613,1111.1135120564932,36.773104658726766,1108.0089897865507,1124.373229510768,1120.923613596428,16.454904854103994,36.773104658726766,3.1951873998299085,19.559427124047026,6.644803314169885,1127.5684169105975
445,15.964729546567622,3.142608499883755,19.046501520697195,1166.8303411434322,36.26487854966627,1163.7975843694471,1179.8195947995277,1176.4492172012444,16.15141805229797,36.26487854966628,3.162164396203057,19.184174826283584,6.532541994486335,1182.9817591957308
446,15.671608755766428,3.109150576941597,18.62103535945745,1222.5921427682401,35.763814566366165,1219.6404319979888,1235.3169724677462,1232.0230684467165,15.854335803749454,35.76381456636617,3.129506104243884,18.806046574001105,6.423410125273494,1238.44647857199
447,15.384698709461608,3.0762499685511018,18.208262962855954,1275.3829498842035,35.26990136037797,1272.5207215628338,1287.8492090556679,1284.629221552328,15.563520993339512,35.26990136037797,3.097261821875873,18.425749314710067,6.317249325215867,1290.9464708775436
448,15.10383200015685,3.0442678761777517,17.80773431493491,1322.2427508309208,34.7831256406125,1319.476030532245,1334.456085483554,1331.3075391679185,15.278839443182825,34.7831256406125,3.0655047905501434,18.045559741859407,6.214051106185735,1337.5215902741045
449,14.828865864576773,3.013548762015922,17.4190576657764,1360.4734197766525,34.30347182884843,1357.8050281406595,1372.4392264160947,1369.359636892109,15.000159717722752,34.303471828848444,3.0343530782811365,17.66855135371628,6.113942602267061,1375.4735794943758
450,14.559665214601365,2.9836615370896036,17.041811296584708,1387.2557124941823,33.830921794927896,1384.6851918674506,1398.9791269645077,1395.9659727447283,14.727353049735687,33.83092179492789,3.0039385794107343,17.2978736764678,6.017092799190318,1401.9830655439184
451,14.296123521994073,2.9546976056254644,16.675623793374278,1401.0988153027306,33.36545463869308,1398.622476405389,1412.5847510144188,1409.6354847194243,14.460293375074512,33.36545463869308,2.974357663386731,16.936632272416507,5.923623958381348,1415.5591086778056
452,14.038165912623473,2.926615833896498,16.32010751592728,1402.4259114410986,32.90704648396438,1400.0372033418307,1413.679118742643,1410.7911762209294,14.198857460961776,32.90704648396438,2.94565015941818,16.587565560230015,5.833592681131711,1416.6247689020609
453,13.78563340985689,2.899383853185868,15.97490414607659,1392.681176930996,32.455670329952056,1390.371646361698,1403.7062957965954,1400.8771557172745,13.942925093650125,32.45567032995206,2.9178062280511354,16.252455662948833,5.74694630737214,1406.6241020246466
454,13.538398971905956,2.8729663358279107,15.639681571009172,1373.718972084008,32.01129590929162,1371.479481988094,1384.5205552475695,1381.7478656742296,13.692379289487578,32.01129590929162,2.8907961259265287,15.93186938540209,5.663485699266408,1387.411351373496
455,13.296355679031471,2.847329571293335,15.376186785277753,1348.870864468949,31.57388948267613,1346.6925923907875,1359.4533816787462,1356.7350916082232,13.447106535637849,31.573889482676126,2.86458932584112,15.625378613799677,5.582879396363834,1362.3179710045872
456,13.059404177686138,2.822444384479049,15.124581173118287,1321.8866632139302,31.14341370865332,1319.7615948025282,1332.2545038277624,1329.5889367623672,13.20699682476375,31.14341370865332,2.839156210931824,15.332065236166347,5.504723276326913,1335.0936600386942
457,12.827438352157552,2.7982820841146645,14.878329376244485,1294.767654864722,30.71982739428678,1292.6888122770026,1304.9251306394667,1302.3110109766553,12.971943379965786,30.719827394286774,2.814467605221399,15.050785967685382,5.428587268032733,1307.739598244688
458,12.600358418194496,2.7748137421505343,14.637300873919306,1267.8756513021292,30.30308493526264,1265.8373332626343,1277.8269992393566,1275.2634211743473,12.741842297392122,30.303084935262635,2.7904943601650305,14.780160336887352,5.354072425174259,1280.6174935995218
459,12.37806441463671,2.752012259991649,14.395413155900664,1240.3158114381902,29.893135833369822,1238.313961954233,1250.0651901259412,1247.551498611097,12.516592275756478,29.89313583336982,2.7672135880059714,14.518441759713962,5.280905102849939,1252.8324037139469
460,12.160461429701531,2.729853480199567,14.097366402866065,1211.178164581566,29.489924487300563,1209.2109515724426,1220.729640856516,1218.265289249127,12.296094472981537,29.489924487300563,2.744618198031704,14.263307482105052,5.208969805420817,1223.4742590545477
461,11.94745282459096,2.7083136924420543,13.853434600698526,1180.0643315027678,29.09339005710381,1178.1326927931987,1189.4218639424807,1187.0063360986082,12.080252421147545,29.09339005710381,2.722719981434663,14.011891130716794,5.138247825307196,1192.1445839239154
462,11.738948392114185,2.687368098173674,13.620601156191439,1147.0218980476207,28.703466305187142,1145.1294924700885,1156.189335792065,1153.8221045713583,11.868971903993513,28.703466305187142,2.7015341595491886,13.76137748152592,5.068765380256146,1158.8908699516144
463,11.53487188976491,2.6669965123667083,13.392874509450454,1112.7965315687427,28.32008156818054,1110.9491188380443,1121.7776332162562,1119.4581219975694,11.662160658595631,28.32008156818054,2.6810590110822012,13.509573389294165,5.000570229768963,1124.4586922273384
464,11.33512168675423,2.6471778890227404,13.170124084963698,1077.6557936981058,27.94315877343302,1075.8603997518312,1086.4542531371778,1084.1818093711888,11.459728110578741,27.94315877343302,2.661268671506583,13.255122056853203,4.933712437495611,1089.1155218086847
465,11.13960467486867,2.627891825540842,12.950594410281589,1041.513684038172,27.572615452581083,1039.7776474804184,1050.133145561737,1047.9070265232235,11.261585315151962,27.572615452581083,2.6421237915871574,12.997621872905688,4.868242830100335,1052.775269353324
466,10.948236437964685,2.609120326842317,12.706008603942704,1004.3589702747706,27.208363809461297,1002.6891111321354,1012.8030260007366,1010.6223967010367,11.067644933664234,27.208363809461297,2.623589207698197,12.737504076299407,4.804218507398097,1015.4266152084349
467,10.760930312578784,2.5923882692313827,12.413748706047487,966.7941274364464,26.85031074821038,965.1961072730095,975.0663080157442,972.9302286945796,10.877821179368206,26.850310748210383,2.605640600070414,12.475841342805166,4.741719921235029,977.6719486158146
468,10.57760626737217,2.5782725618126148,12.053228658351813,929.9773344756914,26.498357992649993,928.4551268630397,938.08109986961,935.9885447344263,10.692029763040985,26.498357992649993,2.5882643691222462,12.214237375692516,4.680819504305806,940.6693642387322
469,10.398180377830018,2.5644476774321583,11.707400784327035,895.2936830754735,26.15240223243416,893.8492209680155,903.2324144484396,901.1823632047181,10.510187850859957,26.15240223243416,2.571456477893692,11.954649958317818,4.621507721615317,905.8038709263333
470,10.22257203858985,2.5471168246614746,11.469012261716475,864.8641353359612,25.812335317546996,863.4971568431745,872.6411289944664,870.6326684496771,10.332214029511716,25.812335317546996,2.5552203710064902,11.699192522298318,4.563680915795712,875.1963493654729
471,10.050704360785897,2.5285317858774574,11.238140979458981,840.8269051109957,25.478044507044668,839.5348403159821,848.4453699570535,846.4777501593185,10.15802827237745,25.478044507044665,2.5395634263194866,11.450093067390835,4.507183224054447,850.9849333833729
472,9.882506368190977,2.5103424735963835,11.012533822057138,824.1168999015119,25.149412683076147,822.8949687093545,831.5799673727779,829.6525891443564,9.987551916610553,25.14941268307615,2.5244844453444175,11.209483108767866,4.451862673765946,834.1044518181222
473,9.7178993588135,2.4961764097678376,10.79207021400074,814.7460695517916,24.826318643479,813.5877727150727,822.0568140561645,820.1691608321001,9.820707699478453,24.826318643479,2.5099631951054375,10.97900453619723,4.397616419169709,824.5667772512699
474,9.556802452897264,2.4842834056130485,10.590011547201286,812.1685919142672,24.508637431825353,811.0664598744006,819.330057555176,817.4816118316834,9.657419730192526,24.508637431825353,2.495954089283434,10.759551770058987,4.344399812776087,821.8260116444595
475,9.39914049268086,2.4726482691078,10.402430049924671,814.9563670721956,24.196240668034,813.9032279144224,821.971604597484,820.161773139373,9.497613382101873,24.196240668033997,2.482375856813455,10.550752539875056,4.292207314924472,824.4539804542974
476,9.244842088805665,2.4612622115930582,10.219659324271998,821.7748107637362,23.888996986893208,820.7651764088233,828.646913519206,826.8749527378922,9.341215225590252,23.88899698689321,2.4691124701202973,10.350849580503088,4.2410732514342415,831.1160259893263
477,9.093833934025541,2.4501212178348712,10.041546386870662,832.3773304633193,23.586772467479562,831.4081557418647,839.1094583077117,837.3744167060448,9.188152973952615,23.586772467479562,2.45602512956006,10.157327695407147,4.191066731227016,841.565483437272
478,8.94604743178223,2.4392128260988195,9.867952400167756,846.0819151950068,23.28943099629625,845.1525973040509,852.6773045461202,850.9780096779939,9.038355432140644,23.28943099629625,2.4429660810273193,9.967673323096639,4.142260949153538,855.1202706271474
479,8.801410662515726,2.4282680096678253,9.69872625044757,860.7041718991918,22.996834677371314,859.8158046924425,867.1661268896696,865.5011744636973,8.89175245468483,22.996834677371314,2.4297974642070943,9.78011966143411,4.094749890179317,869.5959243538766
480,8.659860509126732,2.4145149969130157,9.533743355013733,874.0986184792339,22.708844273483496,873.2528713863508,880.4304949692565,878.7982362277953,8.74827491296275,22.708844273483496,2.4163984229400297,9.594022005845837,4.048657164401222,882.8468933921965
481,8.521345847952107,2.4010705190319586,9.372867342392034,884.2944428429277,22.42531966324657,883.4928226550286,890.4996274090361,888.8982093224223,8.607854679839095,22.42531966324657,2.402670113730734,9.409474867738087,4.0040882003444,892.9022975227667
482,8.385781935229474,2.3855010532604464,9.196064538665473,889.5029956686883,22.146120264231314,888.7465629965171,895.5848655247678,894.0123226441542,8.470424621274713,22.146120264231314,2.3885547651952224,9.226857293445835,3.961097645808696,897.973420289963
483,8.253099849669121,2.367828404310064,8.897186694270141,888.7595658805709,21.871105441275944,888.048720472955,894.7214376155238,893.1757903953041,8.335918573825825,21.871105441275944,2.374046838872909,9.046763981441607,3.9196940590925404,897.0954844543967
484,8.123236083982096,2.3505816601811667,8.672949573569882,881.2155814092612,21.600134920767633,880.5499147135708,887.0606542496471,885.5400125425426,8.20427133104139,21.600134920767637,2.3591984906553107,8.869938026731564,3.8798401977598442,889.4198527403024
485,7.996126659900091,2.3337496128920625,8.505349449155547,867.2282763003765,21.333069193791268,866.6064667665373,872.9595796197661,871.4622565841373,8.075418752934295,21.333069193791268,2.344115433544605,8.697228286773438,3.841438469173431,875.3036950533108
486,7.871708912773535,2.3186278401673373,8.379158045089605,848.7866170901236,21.06976989489717,848.206337703851,854.4070113234061,852.9316122921007,7.949297900025103,21.06976989489717,2.328903666742568,8.529577286297553,3.804302698047966,856.7359149901487
487,7.74992351329295,2.307446351491251,8.261397400168853,827.8585651490705,20.810100120056397,827.3164966417771,833.3707663033765,831.9162289684931,7.82584705305788,20.810100120056397,2.313645898751761,8.367915560351246,3.768183233635182,835.6844122021283
488,7.630708996301247,2.2924864166373453,8.146117533566105,806.5242431285196,20.553924768005647,806.0163423540953,811.9308228225473,810.4963985253864,7.705005695347539,20.553924768005647,2.2984260013198865,8.212906469771907,3.7328502984807135,814.2292488238671
489,7.5140070289290115,2.2752535574122907,7.991726447742466,787.3412997107092,20.3011108133169,786.8631539055414,792.6446764036795,791.2299030207481,7.586714478885637,20.3011108133169,2.2833377859155024,8.064860284053626,3.698111168846787,794.9280141895949
490,7.399758950115114,2.258460897544623,7.835553849806617,772.3509971182574,20.051527569988927,771.8981219745335,777.5534260989851,776.1581256849145,7.4709151814201995,20.051527569988927,2.268486200692677,7.923790325144253,3.6637866147631954,779.8219122996777
491,7.287908345663959,2.242087972985696,7.684193102066239,763.2369272161791,19.805027087218,762.8050786686277,768.3404852838717,766.9647478424725,7.357542314133647,19.805027087218,2.2539842464410405,7.789390861685022,3.6297216878401453,770.5944695303128
492,7.178401954446069,2.231418958775811,7.537442530148562,761.3387668139521,19.561427030447817,760.9242324729897,766.3453347599848,764.9894753076353,7.246515975017422,19.561427030447817,2.2399480289850264,7.661050315980006,3.595807481334359,768.5852827889698
493,7.071212979251897,2.2218734802169817,7.422917600440698,766.6070220043448,19.320537371854094,766.2068089752187,771.5182845075626,770.1827769478533,7.1377531217130965,19.320537371854094,2.2264906184954776,7.537966150839326,3.561998178204673,773.744775126058
494,6.966261322143095,2.1990722403758745,7.337064366082196,779.3207497482604,19.08218780976214,778.9326274553109,784.1382056003283,782.8236265156434,7.0311789427476015,19.08218780976214,2.2137230906797662,7.419301235697196,3.5283021753647814,786.3519286910082
495,6.863486062425992,2.185794083571046,7.24059311497444,800.2581163877114,18.846233483650728,799.8807521666155,804.9831061349453,803.6901172803744,6.926729046900489,18.846233483650728,2.2017392996668965,7.304093267996672,3.4947281542377198,807.1848454346122
496,6.762836688855167,2.175205053351933,7.110084475726121,829.14034500879,18.612558250873107,828.773469671861,833.774108165202,832.5033934961962,6.824350637372983,18.612558250873107,2.1905874809613044,7.191225974302233,3.4613021499670253,835.9646956461632
497,6.6642618112270835,2.1686692920928814,7.0178695389715555,864.7824818625895,18.38107533181917,864.4268644211807,869.3262322476044,868.0783708504373,6.724002550277763,18.38107533181917,2.1802521652630613,7.079619991686879,3.4281135624302395,871.5064844128676
498,6.567713548240809,2.162261008681753,6.927725595944227,906.1581879353942,18.15172512646658,905.8155025255674,910.613191491019,909.3885599296457,6.625654144098598,18.15172512646658,2.170650588473942,6.968339553925608,3.3952821498473167,912.783842079493
499,6.470219679797834,2.155787187711398,6.836876266767442,951.8661379527798,17.924470380016764,951.5387473823632,956.2337673094216,955.0324924496124,6.529283218703158,17.92447038001676,2.161653862061593,6.856673789120185,3.362928721870849,958.3954211714833
500,6.374798878048278,2.1494383221556093,6.748095891895571,999.5670961237718,17.699289335305927,999.2576434190116,1003.8488458094341,1002.670794628489,6.434873363267151,17.699289335305927,2.153123677605054,6.744326068027485,3.331174858550078,1006.0019694870391
501,6.284207965407375,2.143406744654337,6.662473503343737,1047.2438811746038,17.476167621628335,1046.9547214736476,1051.4413574165933,1050.2861492287127,6.342410745020543,17.476167621628335,2.1449345030309783,6.631570445976503,3.3001426909115823,1053.5862919196243
502,6.195451624495739,2.1374914835142027,6.460027017103956,1093.8288702231798,17.25508983888441,1093.5615593586222,1097.9437678467812,1096.8108111630968,6.251880494575163,17.25508983888441,2.1369828709741063,6.519191359133037,3.2699395546586034,1100.0807507177553
503,6.108485757511531,2.1286638874291697,6.263396594839812,1138.6575127193491,17.03603164332927,1138.412398680915,1142.6916038005593,1141.580140063651,6.163263282609639,17.03603164332927,2.1291722013998684,6.408377321043943,3.2406359383081904,1144.820776001959
504,6.023266951754454,2.1171978330433188,6.145561567937607,1179.6428724733187,16.81895319587188,1179.418882640496,1183.5979973145706,1182.5071562263443,6.076532405840235,16.81895319587188,2.1214075645883588,6.300522238663143,3.2122486528146297,1185.719404879159
505,5.939754322001954,2.105985966269741,6.071493904145802,1214.0746758881698,16.603794758488423,1213.8694194367404,1217.9526745901665,1216.8815706542962,5.991651780379643,16.603794758488423,2.1136530783830754,6.196908231809012,3.184757014253265,1220.0663276685495
506,5.857905885424903,2.098323751676535,5.999893685573577,1240.7536279632398,16.390474884570573,1240.5636805550785,1244.5562557145083,1243.504075853734,5.908575160281256,16.39047488457057,2.1059474090125994,6.098522568442394,3.1581272697869043,1246.662203123521
507,5.7777023787040465,2.091552393985905,5.929686678880577,1258.793191419502,16.17889133323368,1258.6145379469663,1262.522072762842,1261.488121172659,5.8272465882846145,16.178891333233683,2.0983652449444357,6.005900060820352,3.132316835127572,1264.6204380077866
508,5.699163778872335,2.085812046145147,5.860840729522549,1266.3933338515228,15.968924656317203,1266.2221410048146,1270.0499497866822,1269.033666740163,5.747602013351031,15.968924656317203,2.0909860781917153,5.918794860059355,3.1072691247108635,1272.1409358648739
509,5.622177024517091,2.0797356878713966,5.7933277939294525,1262.7242447789522,15.760444016016546,1262.5575309420312,1266.309980267165,1265.31089877644,5.669571911590317,15.76044401601655,2.0838364233774507,5.836285748511337,3.082917914102596,1268.3938166905427
510,5.546696603048766,2.0733421593600774,5.716779872400264,1249.3674440371453,15.553334547739375,1249.203391380663,1252.8836481972266,1251.9013424911118,5.593092935415302,15.553334547739375,2.0768887753340284,5.757145591897603,3.0591944814490963,1254.9605369725607
511,5.4726860625657086,2.0641355109619908,5.651220629814183,1229.2610599664854,15.347523011863679,1229.0991916138382,1232.7090766531169,1231.7431643214381,5.518118569837411,15.347523011863682,2.0701018832061058,5.679986922484742,3.0360142148847604,1234.779178536323
512,5.400110907942209,2.059062948616228,5.587000514132459,1205.5242450026349,15.142959573049163,1205.3654380722205,1208.9054338032274,1207.9555727075947,5.444611330410826,15.142959573049165,2.0634225298183377,5.6034182608254435,3.0132836254510806,1210.968856333046
513,5.328936717834198,2.054243954702093,5.524082940460769,1179.9061472466688,14.93959782147991,1179.752153040751,1183.2218931256598,1182.287764660297,5.372534504171103,14.939597821479913,2.0567886251802885,5.5265287100890115,2.9909170905431255,1185.2786817508402
514,5.259130061753316,2.049510788673754,5.462442655403667,1153.5118359701416,14.737394583337014,1153.3643810398087,1156.7635493311766,1155.8448168818927,5.301852317908305,14.737394583337014,2.0501389568738024,5.449307248241784,2.9688714061579464,1158.8136882880503
515,5.190658869888494,2.0448635478482773,5.3371196977006665,1127.53050262336,14.536309779500382,1127.3906262125954,1130.719604917029,1129.8158814334975,5.232530164477023,14.536309779500382,2.04342787080808,5.3724065752416665,2.9471513543395194,1132.7630327878371
516,5.123493433221498,2.03876363428186,5.184968414727675,1104.2139613533595,14.33630627571318,1104.0817695200358,1107.341859313919,1106.4527244047397,5.164534889519841,14.33630627571318,2.0366369289606068,5.296726722843705,2.9257718381399442,1109.3784962428797
517,5.057608479890128,2.021056081665785,5.127590252668086,1086.51783442926,14.13734971374696,1086.3924799099855,1089.5858922997534,1088.710928754546,5.09783494936222,14.137349713746962,2.0297770788687712,5.223189468636802,2.904740624075989,1091.6156693786222
518,4.992967096006894,2.015660130630238,5.071352260056289,1076.0176935619638,13.93940843384489,1075.897466845368,1079.0272056271062,1078.1660365060084,5.032400337674806,13.93940843384489,2.0228882725327333,5.152627054270872,2.8840573936303517,1081.0500938996388
519,4.929539186092777,2.011089520067717,5.019757496165308,1073.4096787803442,13.742453490199859,1073.292189097664,1076.361852649249,1075.5141642389679,4.968202211121099,13.74245349019986,2.016028342216442,5.085691893801607,2.863716752497771,1078.3778809914656
520,4.867297280092325,2.0051922420822668,4.970839242385519,1077.7728654844784,13.546458660546719,1077.6552921312818,1080.6688251045957,1079.834372896723,4.905212529748093,13.54645866054672,2.0092529096307308,5.022785882944966,2.843705117503461,1082.6780780142267
521,4.806213257849908,2.0001177673472603,4.9226324464134885,1086.8671448251357,13.351400371764935,1086.7465105353735,1089.7079449068967,1088.8865410682504,4.843403943528786,13.351400371764935,2.0026038617677946,4.964038233291043,2.8240077004140893,1091.7105487686645
522,4.7462603123644005,1.9924841712797736,4.8751231954887775,1098.4160010907517,13.1572576208013,1098.2894614542377,1101.202636420526,1100.3941294883634,4.782749708807797,13.1572576208013,1.9961143790335416,4.909289345321788,2.8046213111961587,1103.1987507995595
523,4.687433802315004,1.9846808592166527,4.828298484706377,1111.1898492900318,12.96401191758865,1111.0549965959501,1113.9232707147523,1113.127518641269,4.723223627541177,12.964011917588651,1.989802202820714,4.858076321622896,2.7855542763038312,1115.9130729175731
524,4.629719566436769,1.9770160993924264,4.782141099600842,1124.880517055998,12.771647182076821,1124.7356382771732,1127.561663143029,1126.7785069827028,4.664800148256321,12.771647182076823,1.983654061225682,4.809678927081247,2.7668102215517845,1129.5453172042544
525,4.573058928202896,1.9730767471667812,4.736647289282908,1138.9931829226211,12.580149620434508,1138.8374438860596,1141.6230129282178,1140.8522582812743,4.607454502147391,12.580149620434506,1.9776244965507714,4.763193538708917,2.7483791434943785,1143.6006374247686
526,4.5174294387588425,1.9701348653989068,4.690355480492312,1152.6509310227339,12.389507646228274,1152.4842814780545,1155.230453226617,1154.4718483311408,4.551162688306837,12.389507646228274,1.971640484423451,4.717812232986095,2.730245379899769,1157.2020937110406
527,4.4628071244714205,1.9657346880672488,4.647578993701505,1165.101361980221,12.199711820393428,1164.9240917980792,1167.6316494009193,1166.8848635994932,4.495901410579032,12.199711820393428,1.9656139898811238,4.6731715927210455,2.712399791307157,1169.5972633908004
528,4.409172238173448,1.9586402843025703,4.603984215859292,1177.1901474624162,12.010754807253814,1177.002594047511,1179.6723059751662,1178.9369632662792,4.441647995388449,12.010754807253814,1.9594894826384297,4.6292014102937635,2.694832191525171,1181.6317954578046
529,4.3565027984536915,1.9516594291553877,4.561005027458234,1190.451214305599,11.822631313073805,1190.2537328201056,1192.8863651612844,1192.1620736608643,4.388380315503898,11.822631313073803,1.953229459818259,4.585861800997078,2.6775209602383176,1194.8395946211026
530,4.304775525402111,1.9447896312879789,4.518618813893488,1206.424582551289,11.63533805038981,1206.2175252793327,1208.8138755882624,1208.1002108333562,4.3360767461151,11.63533805038981,1.9467837091417934,4.543134018071487,2.660448464048005,1210.7606592974041
531,4.253973787147424,1.938029770876565,4.476822639283976,1226.281218464204,11.44887364648548,1226.064930079568,1228.6258166511711,1227.9223342107823,4.284716158604061,11.44887364648548,1.9401179716365646,4.501004543239806,2.6436004120257155,1230.565934622808
532,4.204122741911995,1.9307604435182533,4.4356046281211,1250.546998902675,11.263238442665255,1250.3218174622766,1252.8480575531676,1252.1543113132254,4.2342783040163825,11.263238442665255,1.9332196535240493,4.459459744414939,2.6269658934661178,1254.7812772066914
533,4.15516627015368,1.9234244931234528,4.3949509690507655,1278.4847634940807,11.078434361253425,1278.2510215994198,1280.7434030500592,1280.0589579105924,4.1847442626526785,11.078434361253425,1.9261047066738763,4.418486157313321,2.610549846140687,1282.669507756733
